Assembly_name	Original_file_name	taxid	num_SCG_hits	uniq_SCG_hits	perc_comp	perc_redund
GCA_002500205.1_ASM250020v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002500205.1_ASM250020v1_genomic_prodigal_proteins.faa	NA	211	198	84.06	5.18
GCA_001939115.1_ASM193911v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_001939115.1_ASM193911v1_genomic_prodigal_proteins.faa	NA	239	235	95.22	1.59
GCA_002148405.1_ASM214840v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002148405.1_ASM214840v1_genomic_prodigal_proteins.faa	NA	245	239	97.61	2.39
GCA_002325645.1_ASM232564v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002325645.1_ASM232564v1_genomic_prodigal_proteins.faa	NA	232	225	92.43	2.79
GCA_002450305.1_ASM245030v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002450305.1_ASM245030v1_genomic_prodigal_proteins.faa	NA	206	200	82.07	2.39
GCA_002154695.1_ASM215469v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002154695.1_ASM215469v1_genomic_prodigal_proteins.faa	NA	244	239	97.21	1.99
GCA_002396505.1_ASM239650v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002396505.1_ASM239650v1_genomic_prodigal_proteins.faa	NA	238	232	94.82	2.79
GCA_002470305.1_ASM247030v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002470305.1_ASM247030v1_genomic_prodigal_proteins.faa	NA	213	200	84.86	5.18
GCA_002322275.1_ASM232227v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002322275.1_ASM232227v1_genomic_prodigal_proteins.faa	NA	240	233	95.62	2.79
GCA_002154725.1_ASM215472v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002154725.1_ASM215472v1_genomic_prodigal_proteins.faa	NA	241	230	96.02	4.78
GCA_002163975.1_ASM216397v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002163975.1_ASM216397v1_genomic_prodigal_proteins.faa	NA	243	231	96.81	6.77
GCA_002155185.1_ASM215518v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002155185.1_ASM215518v1_genomic_prodigal_proteins.faa	NA	242	225	96.41	7.17
GCA_002291895.1_ASM229189v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002291895.1_ASM229189v1_genomic_prodigal_proteins.faa	NA	234	227	93.23	2.79
GCA_002361335.1_ASM236133v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002361335.1_ASM236133v1_genomic_prodigal_proteins.faa	NA	244	225	97.21	7.57
GCA_002385345.1_ASM238534v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002385345.1_ASM238534v1_genomic_prodigal_proteins.faa	NA	247	231	98.41	6.77
GCA_002026015.1_ASM202601v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002026015.1_ASM202601v1_genomic_prodigal_proteins.faa	NA	190	183	75.70	3.19
GCA_002385315.1_ASM238531v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002385315.1_ASM238531v1_genomic_prodigal_proteins.faa	NA	245	228	97.61	6.77
GCA_002025975.1_ASM202597v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002025975.1_ASM202597v1_genomic_prodigal_proteins.faa	NA	167	159	66.53	3.19
GCA_002026005.1_ASM202600v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002026005.1_ASM202600v1_genomic_prodigal_proteins.faa	NA	218	206	86.85	5.58
GCA_002025905.1_ASM202590v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002025905.1_ASM202590v1_genomic_prodigal_proteins.faa	NA	206	195	82.07	4.38
GCA_002026145.1_ASM202614v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002026145.1_ASM202614v1_genomic_prodigal_proteins.faa	NA	169	161	67.33	3.19
GCA_002026165.1_ASM202616v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002026165.1_ASM202616v1_genomic_prodigal_proteins.faa	NA	210	203	83.67	3.19
GCA_002026205.1_ASM202620v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002026205.1_ASM202620v1_genomic_prodigal_proteins.faa	NA	217	200	86.45	6.77
GCA_002025865.1_ASM202586v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002025865.1_ASM202586v1_genomic_prodigal_proteins.faa	NA	226	216	90.04	3.98
GCA_002026105.1_ASM202610v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002026105.1_ASM202610v1_genomic_prodigal_proteins.faa	NA	151	143	60.16	3.59
GCA_002340255.1_ASM234025v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002340255.1_ASM234025v1_genomic_prodigal_proteins.faa	NA	243	237	96.81	2.39
GCA_002025945.1_ASM202594v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002025945.1_ASM202594v1_genomic_prodigal_proteins.faa	NA	209	207	83.27	0.80
GCA_002026185.1_ASM202618v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002026185.1_ASM202618v1_genomic_prodigal_proteins.faa	NA	167	158	66.53	3.98
GCA_002429135.1_ASM242913v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002429135.1_ASM242913v1_genomic_prodigal_proteins.faa	NA	245	239	97.61	2.39
GCA_002026065.1_ASM202606v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002026065.1_ASM202606v1_genomic_prodigal_proteins.faa	NA	181	163	72.11	7.97
GCA_002429095.1_ASM242909v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002429095.1_ASM242909v1_genomic_prodigal_proteins.faa	NA	243	238	96.81	1.99
GCA_002368175.1_ASM236817v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002368175.1_ASM236817v1_genomic_prodigal_proteins.faa	NA	243	238	96.81	1.99
GCA_002170825.1_ASM217082v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002170825.1_ASM217082v1_genomic_prodigal_proteins.faa	NA	145	137	57.77	3.19
GCA_002172015.1_ASM217201v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002172015.1_ASM217201v1_genomic_prodigal_proteins.faa	NA	160	154	63.75	2.39
GCA_002169615.1_ASM216961v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002169615.1_ASM216961v1_genomic_prodigal_proteins.faa	NA	130	126	51.79	1.59
GCA_002368195.1_ASM236819v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002368195.1_ASM236819v1_genomic_prodigal_proteins.faa	NA	245	238	97.61	3.19
GCA_003019735.1_ASM301973v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003019735.1_ASM301973v1_genomic_prodigal_proteins.faa	NA	246	243	98.01	1.20
GCA_002692385.1_ASM269238v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002692385.1_ASM269238v1_genomic_prodigal_proteins.faa	NA	166	163	66.14	1.20
GCA_002702445.1_ASM270244v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002702445.1_ASM270244v1_genomic_prodigal_proteins.faa	NA	178	174	70.92	1.59
GCA_002689785.1_ASM268978v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002689785.1_ASM268978v1_genomic_prodigal_proteins.faa	NA	192	185	76.49	2.79
GCA_002687115.1_ASM268711v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002687115.1_ASM268711v1_genomic_prodigal_proteins.faa	NA	182	181	72.51	0.40
GCA_002218065.1_ASM221806v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002218065.1_ASM221806v1_genomic_prodigal_proteins.faa	NA	243	240	96.81	1.20
GCA_002701375.1_ASM270137v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002701375.1_ASM270137v1_genomic_prodigal_proteins.faa	NA	198	191	78.88	3.59
GCA_003268325.1_ASM326832v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003268325.1_ASM326832v1_genomic_prodigal_proteins.faa	NA	213	203	84.86	3.98
GCA_002215035.1_ASM221503v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002215035.1_ASM221503v1_genomic_prodigal_proteins.faa	NA	246	236	98.01	4.38
GCA_002110465.1_croco123_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002110465.1_croco123_genomic_prodigal_proteins.faa	NA	247	239	98.41	3.19
GCA_002251945.1_ASM225194v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002251945.1_ASM225194v1_genomic_prodigal_proteins.faa	NA	236	227	94.02	3.59
GCA_002368215.1_ASM236821v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002368215.1_ASM236821v1_genomic_prodigal_proteins.faa	NA	245	239	97.61	2.39
GCA_002172675.1_croco123Su3_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002172675.1_croco123Su3_genomic_prodigal_proteins.faa	NA	247	237	98.41	5.18
GCA_002368355.1_ASM236835v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002368355.1_ASM236835v1_genomic_prodigal_proteins.faa	NA	249	244	99.20	1.99
GCA_002368395.1_ASM236839v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002368395.1_ASM236839v1_genomic_prodigal_proteins.faa	NA	243	240	96.81	1.20
GCA_002286735.1_ASM228673v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002286735.1_ASM228673v1_genomic_prodigal_proteins.faa	NA	243	240	96.81	1.20
GCA_002368315.1_ASM236831v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002368315.1_ASM236831v1_genomic_prodigal_proteins.faa	NA	247	236	98.41	5.18
GCA_002368095.1_ASM236809v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002368095.1_ASM236809v1_genomic_prodigal_proteins.faa	NA	244	237	97.21	2.79
GCA_002914585.1_ASM291458v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002914585.1_ASM291458v1_genomic_prodigal_proteins.faa	NA	236	231	94.02	1.99
GCA_002218085.1_ASM221808v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002218085.1_ASM221808v1_genomic_prodigal_proteins.faa	NA	244	234	97.21	3.98
GCA_002368335.1_ASM236833v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002368335.1_ASM236833v1_genomic_prodigal_proteins.faa	NA	244	236	97.21	3.19
GCA_002246015.1_ASM224601v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002246015.1_ASM224601v1_genomic_prodigal_proteins.faa	NA	244	235	97.21	3.98
GCA_002245975.1_ASM224597v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002245975.1_ASM224597v1_genomic_prodigal_proteins.faa	NA	243	235	96.81	3.59
GCA_002813895.1_ASM281389v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002813895.1_ASM281389v1_genomic_prodigal_proteins.faa	NA	245	244	97.61	0.40
GCA_002861535.1_ASM286153v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002861535.1_ASM286153v1_genomic_prodigal_proteins.faa	NA	230	207	91.63	9.56
GCA_002245985.1_ASM224598v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002245985.1_ASM224598v1_genomic_prodigal_proteins.faa	NA	243	232	96.81	4.38
GCA_002368435.1_ASM236843v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002368435.1_ASM236843v1_genomic_prodigal_proteins.faa	NA	241	223	96.02	7.57
GCA_002749975.1_ASM274997v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002749975.1_ASM274997v1_genomic_prodigal_proteins.faa	NA	248	243	98.80	1.99
GCA_002368415.1_ASM236841v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002368415.1_ASM236841v1_genomic_prodigal_proteins.faa	NA	239	227	95.22	4.78
GCA_002368455.1_ASM236845v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002368455.1_ASM236845v1_genomic_prodigal_proteins.faa	NA	239	227	95.22	4.78
GCA_003013815.1_ASM301381v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003013815.1_ASM301381v1_genomic_prodigal_proteins.faa	NA	243	233	96.81	4.38
GCA_003003885.1_ASM300388v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003003885.1_ASM300388v1_genomic_prodigal_proteins.faa	NA	249	247	99.20	0.80
GCA_003003995.1_ASM300399v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003003995.1_ASM300399v1_genomic_prodigal_proteins.faa	NA	246	237	98.01	3.59
GCA_003281385.1_ASM328138v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003281385.1_ASM328138v1_genomic_prodigal_proteins.faa	NA	228	226	90.84	0.80
GCA_003003845.1_ASM300384v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003003845.1_ASM300384v1_genomic_prodigal_proteins.faa	NA	231	218	92.03	5.58
GCA_003281365.1_ASM328136v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003281365.1_ASM328136v1_genomic_prodigal_proteins.faa	NA	230	229	91.63	0.40
GCA_003018975.1_ASM301897v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003018975.1_ASM301897v1_genomic_prodigal_proteins.faa	NA	236	221	94.02	6.77
GCA_003281335.1_ASM328133v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003281335.1_ASM328133v1_genomic_prodigal_proteins.faa	NA	223	220	88.84	1.20
GCA_003281315.1_ASM328131v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003281315.1_ASM328131v1_genomic_prodigal_proteins.faa	NA	217	215	86.45	0.80
GCA_003022385.1_ASM302238v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003022385.1_ASM302238v1_genomic_prodigal_proteins.faa	NA	242	232	96.41	4.38
GCA_003281255.1_ASM328125v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003281255.1_ASM328125v1_genomic_prodigal_proteins.faa	NA	229	227	91.24	0.80
GCA_003003615.1_ASM300361v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003003615.1_ASM300361v1_genomic_prodigal_proteins.faa	NA	240	226	95.62	5.98
GCA_003003715.1_ASM300371v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003003715.1_ASM300371v1_genomic_prodigal_proteins.faa	NA	212	204	84.46	3.19
GCA_003015225.1_ASM301522v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003015225.1_ASM301522v1_genomic_prodigal_proteins.faa	NA	246	245	98.01	0.40
GCA_003278925.1_ASM327892v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003278925.1_ASM327892v1_genomic_prodigal_proteins.faa	NA	234	233	93.23	0.40
GCA_003004015.1_ASM300401v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003004015.1_ASM300401v1_genomic_prodigal_proteins.faa	NA	246	238	98.01	3.59
GCA_003278895.1_ASM327889v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003278895.1_ASM327889v1_genomic_prodigal_proteins.faa	NA	208	206	82.87	0.80
GCA_003017855.1_ASM301785v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003017855.1_ASM301785v1_genomic_prodigal_proteins.faa	NA	242	225	96.41	6.77
GCA_003278875.1_ASM327887v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003278875.1_ASM327887v1_genomic_prodigal_proteins.faa	NA	198	196	78.88	0.80
GCA_003281225.1_ASM328122v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003281225.1_ASM328122v1_genomic_prodigal_proteins.faa	NA	238	236	94.82	0.80
GCA_003003725.1_ASM300372v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003003725.1_ASM300372v1_genomic_prodigal_proteins.faa	NA	237	229	94.42	3.19
GCA_003281165.1_ASM328116v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003281165.1_ASM328116v1_genomic_prodigal_proteins.faa	NA	203	202	80.88	0.40
GCA_003281185.1_ASM328118v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003281185.1_ASM328118v1_genomic_prodigal_proteins.faa	NA	211	211	84.06	0.00
GCA_003281125.1_ASM328112v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003281125.1_ASM328112v1_genomic_prodigal_proteins.faa	NA	152	148	60.56	1.59
GCA_003281145.1_ASM328114v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003281145.1_ASM328114v1_genomic_prodigal_proteins.faa	NA	213	211	84.86	0.80
GCA_003278855.1_ASM327885v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003278855.1_ASM327885v1_genomic_prodigal_proteins.faa	NA	218	217	86.85	0.40
GCA_003060805.1_ASM306080v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003060805.1_ASM306080v1_genomic_prodigal_proteins.faa	NA	244	243	97.21	0.40
GCA_003261315.1_ASM326131v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003261315.1_ASM326131v1_genomic_prodigal_proteins.faa	NA	245	236	97.61	3.59
GCA_002796835.1_ASM279683v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_002796835.1_ASM279683v1_genomic_prodigal_proteins.faa	NA	246	234	98.01	4.78
GCA_003278845.1_ASM327884v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003278845.1_ASM327884v1_genomic_prodigal_proteins.faa	NA	218	215	86.85	1.20
GCA_003279655.1_ASM327965v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003279655.1_ASM327965v1_genomic_prodigal_proteins.faa	NA	222	220	88.45	0.80
GCA_003217035.1_ASM321703v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003217035.1_ASM321703v1_genomic_prodigal_proteins.faa	NA	205	204	81.67	0.40
GCA_003217005.1_ASM321700v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003217005.1_ASM321700v1_genomic_prodigal_proteins.faa	NA	187	184	74.50	1.20
GCA_003216935.1_ASM321693v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003216935.1_ASM321693v1_genomic_prodigal_proteins.faa	NA	194	192	77.29	0.80
GCA_003216915.1_ASM321691v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003216915.1_ASM321691v1_genomic_prodigal_proteins.faa	NA	202	201	80.48	0.40
GCA_003216995.1_ASM321699v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003216995.1_ASM321699v1_genomic_prodigal_proteins.faa	NA	211	209	84.06	0.80
GCA_003216975.1_ASM321697v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003216975.1_ASM321697v1_genomic_prodigal_proteins.faa	NA	199	197	79.28	0.80
GCA_003216955.1_ASM321695v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003216955.1_ASM321695v1_genomic_prodigal_proteins.faa	NA	225	225	89.64	0.00
GCA_003216875.1_ASM321687v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003216875.1_ASM321687v1_genomic_prodigal_proteins.faa	NA	170	168	67.73	0.80
GCA_003216835.1_ASM321683v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003216835.1_ASM321683v1_genomic_prodigal_proteins.faa	NA	225	223	89.64	0.80
GCA_003216755.1_ASM321675v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003216755.1_ASM321675v1_genomic_prodigal_proteins.faa	NA	210	209	83.67	0.40
GCA_003216715.1_ASM321671v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003216715.1_ASM321671v1_genomic_prodigal_proteins.faa	NA	213	211	84.86	0.80
GCA_003216675.1_ASM321667v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003216675.1_ASM321667v1_genomic_prodigal_proteins.faa	NA	223	221	88.84	0.80
GCA_003216635.1_ASM321663v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003216635.1_ASM321663v1_genomic_prodigal_proteins.faa	NA	235	234	93.63	0.40
GCA_003216435.1_ASM321643v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003216435.1_ASM321643v1_genomic_prodigal_proteins.faa	NA	179	179	71.31	0.00
GCA_003216355.1_ASM321635v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003216355.1_ASM321635v1_genomic_prodigal_proteins.faa	NA	208	206	82.87	0.80
GCA_003216595.1_ASM321659v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003216595.1_ASM321659v1_genomic_prodigal_proteins.faa	NA	206	204	82.07	0.80
GCA_003216575.1_ASM321657v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003216575.1_ASM321657v1_genomic_prodigal_proteins.faa	NA	195	194	77.69	0.40
GCA_003216615.1_ASM321661v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003216615.1_ASM321661v1_genomic_prodigal_proteins.faa	NA	238	236	94.82	0.80
GCA_003216465.1_ASM321646v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003216465.1_ASM321646v1_genomic_prodigal_proteins.faa	NA	229	229	91.24	0.00
GCA_003278775.1_ASM327877v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003278775.1_ASM327877v1_genomic_prodigal_proteins.faa	NA	148	147	58.96	0.40
GCA_003216415.1_ASM321641v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003216415.1_ASM321641v1_genomic_prodigal_proteins.faa	NA	234	233	93.23	0.40
