assembly_id	label	taxid	num_SCG_hits	uniq_SCG_hits	perc_comp	perc_redund	num_SCG_hits_after_len_filt	in_final_tree
GCA_003209715.1_ASM320971v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-442-D10_Prochlorococcus_A_marinus_S_#_GCA_003209715.1	NA	235	235	93.63	0.00	229	Yes
GCA_003209755.1_ASM320975v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_B_Prochlorococcus_sp._AG-436-C14_Prochlorococcus_B_sp003209755_#_GCA_003209755.1	NA	219	218	87.25	0.40	204	Yes
GCA_003209775.1_ASM320977v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_Prochlorococcus_sp._AG-436-O09_Prochlorococcus_sp003279445_#_GCA_003209775.1	NA	156	155	62.15	0.40	151	Yes
GCA_003209795.1_ASM320979v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-436-C05_Prochlorococcus_A_sp003209795_#_GCA_003209795.1	NA	160	159	63.75	0.40	153	Yes
GCA_003210135.1_ASM321013v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-424-P23_Prochlorococcus_A_sp003210135_#_GCA_003210135.1	NA	224	222	89.24	0.80	212	Yes
GCA_003210155.1_ASM321015v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-424-E18_Prochlorococcus_A_sp003210155_#_GCA_003210155.1	NA	220	219	87.65	0.40	215	Yes
GCA_003210175.1_ASM321017v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-424-A14_Prochlorococcus_A_sp000634515_#_GCA_003210175.1	NA	190	190	75.70	0.00	177	Yes
GCA_003210215.1_ASM321021v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-686-P08_Prochlorococcus_A_sp003210285_#_GCA_003210215.1	NA	154	153	61.35	0.40	142	Yes
GCA_003210235.1_ASM321023v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-686-O05_Prochlorococcus_A_sp003210235_#_GCA_003210235.1	NA	154	150	61.35	1.59	136	Yes
GCA_003210275.1_ASM321027v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-686-M10_Prochlorococcus_A_sp003210275_#_GCA_003210275.1	NA	165	163	65.74	0.80	153	Yes
GCA_003210285.1_ASM321028v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-686-J21_Prochlorococcus_A_sp003210285_#_GCA_003210285.1	NA	230	229	91.63	0.40	223	Yes
GCA_003210315.1_ASM321031v1_genomic_prodigal_proteins	Pseudosynechococcus_sp._AG-686-F08_#_GCA_003210315.1	NA	136	135	54.18	0.40	122	No
GCA_003210375.1_ASM321037v1_genomic_prodigal_proteins	Parasynechococcus_sp._AG-686-B21_#_GCA_003210375.1	NA	192	190	76.49	0.80	179	Yes
GCA_003210435.1_ASM321043v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-683-O15_Prochlorococcus_A_sp003210285_#_GCA_003210435.1	NA	171	171	68.13	0.00	159	Yes
GCA_003210475.1_ASM321047v1_genomic_prodigal_proteins	Pseudosynechococcus_sp._AG-683-G11_#_GCA_003210475.1	NA	120	118	47.81	0.80	108	No
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins	Parasynechococcus_chilensis_AG-683-B21_#_GCA_003210515.1	NA	140	138	55.78	0.80	121	No
GCA_003210555.1_ASM321055v1_genomic_prodigal_proteins	Pseudosynechococcus_sp._AG-683-A03_#_GCA_003210555.1	NA	136	134	54.18	0.80	116	No
GCA_003210595.1_ASM321059v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-679-O20_Prochlorococcus_A_marinus_S_#_GCA_003210595.1	NA	129	124	51.39	1.99	114	No
GCA_003210615.1_ASM321061v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-679-N22_Prochlorococcus_A_marinus_S_#_GCA_003210615.1	NA	153	153	60.96	0.00	146	Yes
GCA_003210625.1_ASM321062v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-679-N02_Prochlorococcus_A_marinus_S_#_GCA_003210625.1	NA	144	144	57.37	0.00	132	Yes
GCA_003210655.1_ASM321065v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-679-M10_Prochlorococcus_A_sp003210655_#_GCA_003210655.1	NA	172	170	68.53	0.80	162	Yes
GCA_003210675.1_ASM321067v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_B_Prochlorococcus_sp._AG-679-I23_Prochlorococcus_B_marinus_B_#_GCA_003210675.1	NA	196	194	78.09	0.80	183	Yes
GCA_003210695.1_ASM321069v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-679-P15_Prochlorococcus_A_sp003210695_#_GCA_003210695.1	NA	184	177	73.31	2.79	166	Yes
GCA_003210705.1_ASM321070v1_genomic_prodigal_proteins	Pseudosynechococcus_sp._AG-679-E23_#_GCA_003210705.1	NA	166	166	66.14	0.00	158	Yes
GCA_003210735.1_ASM321073v1_genomic_prodigal_proteins	Parasynechococcus_sp._AG-679-D13_#_GCA_003210735.1	NA	163	161	64.94	0.80	150	Yes
GCA_003210755.1_ASM321075v1_genomic_prodigal_proteins	Pseudosynechococcus_sp._AG-679-C18_#_GCA_003210755.1	NA	210	209	83.67	0.40	203	Yes
GCA_003210775.1_ASM321077v1_genomic_prodigal_proteins	Pseudosynechococcus_sp._AG-679-A04_#_GCA_003210775.1	NA	160	159	63.75	0.40	149	Yes
GCA_003210795.1_ASM321079v1_genomic_prodigal_proteins	Parasynechococcus_sp._AG-679-B05_#_GCA_003210795.1	NA	190	186	75.70	1.59	174	Yes
GCA_003210815.1_ASM321081v1_genomic_prodigal_proteins	Pseudosynechococcus_sp._AG-679-A02_#_GCA_003210815.1	NA	142	139	56.57	1.20	133	Yes
GCA_003210825.1_ASM321082v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-676-P15-1_Prochlorococcus_A_sp003210825_#_GCA_003210825.1	NA	158	158	62.95	0.00	151	Yes
GCA_003210835.1_ASM321083v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-676-P03_Prochlorococcus_A_marinus_S_#_GCA_003210835.1	NA	154	152	61.35	0.80	141	Yes
GCA_003210895.1_ASM321089v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-676-M04_Prochlorococcus_A_sp003210895_#_GCA_003210895.1	NA	189	188	75.30	0.40	173	Yes
GCA_003210915.1_ASM321091v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-676-L21_Prochlorococcus_A_sp003210915_#_GCA_003210915.1	NA	184	182	73.31	0.80	173	Yes
GCA_003210935.1_ASM321093v1_genomic_prodigal_proteins	Pseudosynechococcus_sp._AG-676-E23_#_GCA_003210935.1	NA	176	176	70.12	0.00	169	Yes
GCA_003210945.1_ASM321094v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-676-J23_Prochlorococcus_A_marinus_S_#_GCA_003210945.1	NA	163	163	64.94	0.00	159	Yes
GCA_003210995.1_ASM321099v1_genomic_prodigal_proteins	Pseudosynechococcus_sp._AG-676-C06_#_GCA_003210995.1	NA	179	177	71.31	0.80	166	Yes
GCA_003211015.1_ASM321101v1_genomic_prodigal_proteins	Pseudosynechococcus_sp._AG-676-A21_#_GCA_003211015.1	NA	175	175	69.72	0.00	161	Yes
GCA_003211075.1_ASM321107v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-673-O02_Prochlorococcus_A_marinus_S_#_GCA_003211075.1	NA	206	204	82.07	0.80	196	Yes
GCA_003211095.1_ASM321109v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-673-L23_Prochlorococcus_A_marinus_S_#_GCA_003211095.1	NA	169	168	67.33	0.40	157	Yes
GCA_003211115.1_ASM321111v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-673-M19_Prochlorococcus_A_sp003211115_#_GCA_003211115.1	NA	143	138	56.97	1.99	129	Yes
GCA_003211135.1_ASM321113v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-673-L20_Prochlorococcus_A_sp003211135_#_GCA_003211135.1	NA	191	190	76.10	0.40	179	Yes
GCA_003211155.1_ASM321115v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_B_Prochlorococcus_sp._AG-673-K22_Prochlorococcus_B_marinus_B_#_GCA_003211155.1	NA	146	144	58.17	0.80	130	Yes
GCA_003211205.1_ASM321120v1_genomic_prodigal_proteins	Pseudosynechococcus_sp._AG-673-F03_#_GCA_003211205.1	NA	195	191	77.69	1.59	182	Yes
GCA_003211235.1_ASM321123v1_genomic_prodigal_proteins	Parasynechococcus_sp._AG-673-B04_#_GCA_003211235.1	NA	139	137	55.38	0.80	117	No
GCA_003211255.1_ASM321125v1_genomic_prodigal_proteins	Parasynechococcus_sp._AG-673-A10_#_GCA_003211255.1	NA	132	131	52.59	0.40	114	No
GCA_003211275.1_ASM321127v1_genomic_prodigal_proteins	Pseudosynechococcus_sp._AG-673-A03_#_GCA_003211275.1	NA	165	162	65.74	1.20	149	Yes
GCA_003211315.1_ASM321131v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-670-O17_Prochlorococcus_A_sp003211315_#_GCA_003211315.1	NA	192	189	76.49	1.20	174	Yes
GCA_003211335.1_ASM321133v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-670-O11_Prochlorococcus_A_sp003211335_#_GCA_003211335.1	NA	142	141	56.57	0.40	132	Yes
GCA_003211375.1_ASM321137v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-670-O07_Prochlorococcus_A_marinus_S_#_GCA_003211375.1	NA	206	204	82.07	0.80	193	Yes
GCA_003211395.1_ASM321139v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-670-M18_Prochlorococcus_A_sp000635495_#_GCA_003211395.1	NA	149	148	59.36	0.40	133	Yes
GCA_003211415.1_ASM321141v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-670-M15_Prochlorococcus_A_sp003211415_#_GCA_003211415.1	NA	173	170	68.92	1.20	158	Yes
GCA_003211435.1_ASM321143v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-670-L08_Prochlorococcus_A_marinus_S_#_GCA_003211435.1	NA	227	227	90.44	0.00	223	Yes
GCA_003211515.1_ASM321151v1_genomic_prodigal_proteins	Parasynechococcus_sp._AG-670-F04_#_GCA_003211515.1	NA	153	151	60.96	0.80	140	Yes
GCA_003211535.1_ASM321153v1_genomic_prodigal_proteins	Parasynechococcus_sp._AG-670-A05_#_GCA_003211535.1	NA	211	210	84.06	0.40	192	Yes
GCA_003211655.1_ASM321165v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-469-F22_Prochlorococcus_A_sp003211655_#_GCA_003211655.1	NA	140	138	55.78	0.80	121	No
GCA_003211755.1_ASM321175v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_AG-363-K07_Prochlorococcus_sp._AG-463-F15_AG-363-K07_sp003211755_#_GCA_003211755.1	NA	133	131	52.99	0.80	120	No
GCA_003211875.1_ASM321187v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-459-P16_Prochlorococcus_A_marinus_S_#_GCA_003211875.1	NA	133	129	52.99	1.59	120	No
GCA_003211895.1_ASM321189v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_B_Prochlorococcus_sp._AG-459-P07_Prochlorococcus_B_marinus_B_#_GCA_003211895.1	NA	152	150	60.56	0.80	141	Yes
GCA_003211925.1_ASM321192v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-459-P02_Prochlorococcus_A_marinus_S_#_GCA_003211925.1	NA	145	144	57.77	0.40	138	Yes
GCA_003211955.1_ASM321195v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-459-O09_Prochlorococcus_A_sp003211955_#_GCA_003211955.1	NA	194	193	77.29	0.40	183	Yes
GCA_003211975.1_ASM321197v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-459-O03_Prochlorococcus_A_marinus_S_#_GCA_003211975.1	NA	173	172	68.92	0.40	162	Yes
GCA_003212005.1_ASM321200v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-459-M13_Prochlorococcus_A_sp003212005_#_GCA_003212005.1	NA	125	125	49.80	0.00	116	No
GCA_003212035.1_ASM321203v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-459-D04_Prochlorococcus_A_sp003212035_#_GCA_003212035.1	NA	155	151	61.75	1.59	140	Yes
GCA_003212055.1_ASM321205v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-459-A02_Prochlorococcus_A_sp003212055_#_GCA_003212055.1	NA	136	136	54.18	0.00	126	Yes
GCA_003212115.1_ASM321211v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-455-E15_Prochlorococcus_A_sp003212115_#_GCA_003212115.1	NA	145	144	57.77	0.40	135	Yes
GCA_003212175.1_ASM321217v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-449-P16_Prochlorococcus_A_sp003212175_#_GCA_003212175.1	NA	175	175	69.72	0.00	168	Yes
GCA_003212195.1_ASM321219v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-449-O05_Prochlorococcus_A_sp003212195_#_GCA_003212195.1	NA	159	157	63.35	0.80	141	Yes
GCA_003212245.1_ASM321224v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-449-C14_Prochlorococcus_A_sp003278845_#_GCA_003212245.1	NA	164	162	65.34	0.80	151	Yes
GCA_003212375.1_ASM321237v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-442-N17_Prochlorococcus_A_sp003212375_#_GCA_003212375.1	NA	179	179	71.31	0.00	172	Yes
GCA_003212395.1_ASM321239v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-442-B03_Prochlorococcus_A_sp003212395_#_GCA_003212395.1	NA	226	224	90.04	0.80	214	Yes
GCA_003212455.1_ASM321245v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_C_Prochlorococcus_sp._AG-436-P23_Prochlorococcus_C_marinus_B_#_GCA_003212455.1	NA	158	157	62.95	0.40	147	Yes
GCA_003212515.1_ASM321251v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_Prochlorococcus_sp._AG-436-M02_Prochlorococcus_sp003212515_#_GCA_003212515.1	NA	178	176	70.92	0.80	170	Yes
GCA_003212535.1_ASM321253v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-436-O11_Prochlorococcus_A_sp003212535_#_GCA_003212535.1	NA	202	199	80.48	1.20	190	Yes
GCA_003212555.1_ASM321255v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_Prochlorococcus_sp._AG-436-K22_Prochlorococcus_sp003212555_#_GCA_003212555.1	NA	164	163	65.34	0.40	156	Yes
GCA_003212615.1_ASM321261v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-436-E22_Prochlorococcus_A_sp003212615_#_GCA_003212615.1	NA	163	161	64.94	1.20	153	Yes
GCA_003212625.1_ASM321262v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_B_Prochlorococcus_sp._AG-436-J02_Prochlorococcus_B_sp003212625_#_GCA_003212625.1	NA	140	140	55.78	0.00	135	Yes
GCA_003212655.1_ASM321265v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-436-D21_Prochlorococcus_A_sp003212655_#_GCA_003212655.1	NA	185	182	73.71	1.20	173	Yes
GCA_003212695.1_ASM321269v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_Prochlorococcus_sp._AG-436-C13_Prochlorococcus_sp003212695_#_GCA_003212695.1	NA	205	205	81.67	0.00	194	Yes
GCA_003212755.1_ASM321275v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-436-A04_Prochlorococcus_A_sp003212755_#_GCA_003212755.1	NA	211	211	84.06	0.00	202	Yes
GCA_003212885.1_ASM321288v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_AG-432-D11_Prochlorococcus_sp._AG-432-D11_AG-432-D11_sp003212885_#_GCA_003212885.1	NA	121	119	48.21	0.80	109	No
GCA_003213235.1_ASM321323v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-424-P18_Prochlorococcus_A_sp003213235_#_GCA_003213235.1	NA	203	202	80.88	0.40	193	Yes
GCA_003213255.1_ASM321325v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-424-P16_Prochlorococcus_A_sp003213255_#_GCA_003213255.1	NA	178	178	70.92	0.00	169	Yes
GCA_003213275.1_ASM321327v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-424-M03_Prochlorococcus_A_sp003213275_#_GCA_003213275.1	NA	153	153	60.96	0.00	146	Yes
GCA_003213315.1_ASM321331v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-424-G03_Prochlorococcus_A_sp000634515_#_GCA_003213315.1	NA	138	138	54.98	0.00	130	Yes
GCA_003213335.1_ASM321333v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-424-J22_Prochlorococcus_A_sp001989455_#_GCA_003213335.1	NA	221	221	88.05	0.00	216	Yes
GCA_003213355.1_ASM321335v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_B_Prochlorococcus_sp._AG-424-E20_Prochlorococcus_B_sp003213355_#_GCA_003213355.1	NA	172	170	68.53	0.80	156	Yes
GCA_003213375.1_ASM321337v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-424-A03_Prochlorococcus_A_sp003213375_#_GCA_003213375.1	NA	157	157	62.55	0.00	144	Yes
GCA_003213795.1_ASM321379v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-418-P06_Prochlorococcus_A_sp003278845_#_GCA_003213795.1	NA	212	210	84.46	0.80	201	Yes
GCA_003213815.1_ASM321381v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-418-P13_Prochlorococcus_A_marinus_D_#_GCA_003213815.1	NA	225	223	89.64	0.80	219	Yes
GCA_003213855.1_ASM321385v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-418-O03_Prochlorococcus_A_sp003213855_#_GCA_003213855.1	NA	194	192	77.29	0.80	182	Yes
GCA_003213875.1_ASM321387v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-418-O02_Prochlorococcus_A_sp000635495_#_GCA_003213875.1	NA	207	206	82.47	0.40	199	Yes
GCA_003213955.1_ASM321395v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-418-M08_Prochlorococcus_A_sp003213955_#_GCA_003213955.1	NA	237	235	94.42	0.80	227	Yes
GCA_003214055.1_ASM321405v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-418-K17_Prochlorococcus_A_sp003214055_#_GCA_003214055.1	NA	200	200	79.68	0.00	186	Yes
GCA_003214075.1_ASM321407v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-418-J19_Prochlorococcus_A_sp000634515_#_GCA_003214075.1	NA	173	172	68.92	0.40	154	Yes
GCA_003214085.1_ASM321408v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-418-J17_Prochlorococcus_A_sp003214085_#_GCA_003214085.1	NA	189	189	75.30	0.00	179	Yes
GCA_003214115.1_ASM321411v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-418-I21_Prochlorococcus_A_sp003214115_#_GCA_003214115.1	NA	176	176	70.12	0.00	168	Yes
GCA_003214175.1_ASM321417v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-418-I20_Prochlorococcus_A_sp003214175_#_GCA_003214175.1	NA	221	220	88.05	0.40	217	Yes
GCA_003214195.1_ASM321419v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-418-G23_Prochlorococcus_A_sp003214195_#_GCA_003214195.1	NA	157	156	62.55	0.40	145	Yes
GCA_003214215.1_ASM321421v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-418-G18_Prochlorococcus_A_sp003214215_#_GCA_003214215.1	NA	184	180	73.31	1.59	176	Yes
GCA_003214235.1_ASM321423v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-418-F16_Prochlorococcus_A_sp003214235_#_GCA_003214235.1	NA	161	161	64.14	0.00	155	Yes
GCA_003214295.1_ASM321429v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-418-F08_Prochlorococcus_A_sp003214295_#_GCA_003214295.1	NA	197	191	78.49	2.39	188	Yes
GCA_003214315.1_ASM321431v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-418-D13_Prochlorococcus_A_sp003214315_#_GCA_003214315.1	NA	206	205	82.07	0.40	200	Yes
GCA_003214355.1_ASM321435v1_genomic_prodigal_proteins	c_Cyanobacteriia_o_Synechococcales_f_Cyanobiaceae_g_Prochlorococcus_A_Prochlorococcus_sp._AG-418-C09_Prochlorococcus_A_sp003214355_#_GCA_003214355.1	NA	227	224	90.44	1.20	217	Yes
